32017 ,장mw,1234,58 ,1 ,7 
32018 ,최kk,1234,24 ,1 ,4 
32019 ,이ux,1234,3 ,0 ,4 
32020 ,최op,1234,53 ,0 ,7 
32021 ,박eg,1234,23 ,1 ,4 
32022 ,윤ac,1234,25 ,0 ,1 
32023 ,임mw,1234,57 ,0 ,6 
32024 ,박wh,1234,48 ,1 ,0 
32025 ,이gl,1234,59 ,1 ,8 
32026 ,임wi,1234,21 ,1 ,4 
32027 ,최xp,1234,61 ,0 ,1 
32028 ,이fb,1234,43 ,0 ,7 
32029 ,김pp,1234,50 ,1 ,4 
32030 ,최rl,1234,2 ,1 ,2 
32031 ,김wd,1234,36 ,1 ,2 
32032 ,김dc,1234,68 ,1 ,6 
32033 ,강ai,1234,66 ,1 ,2 
32034 ,조wt,1234,11 ,1 ,5 
32035 ,임ix,1234,62 ,1 ,7 
32036 ,김tm,1234,57 ,0 ,1 
32037 ,강eb,1234,63 ,1 ,8 
32038 ,정lr,1234,21 ,0 ,7 
32039 ,장ia,1234,67 ,1 ,8 
32040 ,강ul,1234,13 ,1 ,3 
32041 ,박wr,1234,36 ,1 ,7 
32042 ,정bs,1234,12 ,1 ,1 
32043 ,윤vr,1234,1 ,1 ,0 
32044 ,강fp,1234,20 ,0 ,7 
32045 ,최fo,1234,13 ,1 ,8 
32046 ,윤rv,1234,34 ,1 ,7 
32047 ,박by,1234,46 ,0 ,1 
32048 ,강kl,1234,6 ,1 ,7 
32049 ,강ls,1234,52 ,1 ,3 
32050 ,윤fy,1234,3 ,1 ,6 
32051 ,이ea,1234,4 ,1 ,6 
32052 ,강gd,1234,50 ,1 ,1 
32053 ,김om,1234,15 ,0 ,2 
32054 ,박hl,1234,57 ,0 ,5 
32055 ,강zv,1234,10 ,1 ,8 
32056 ,정ov,1234,62 ,0 ,3 
32057 ,정wr,1234,47 ,0 ,3 
32058 ,최lz,1234,45 ,0 ,6 
32059 ,최rc,1234,15 ,0 ,6 
32060 ,김hm,1234,4 ,0 ,7 
32061 ,임gq,1234,26 ,1 ,4 
32062 ,김oj,1234,25 ,1 ,4 
32063 ,강vb,1234,19 ,0 ,0 
32064 ,최by,1234,45 ,0 ,2 
32065 ,장tr,1234,52 ,0 ,8 
32066 ,조iq,1234,43 ,1 ,5 
32067 ,이ld,1234,43 ,1 ,1 
32068 ,장xj,1234,66 ,0 ,0 
32069 ,임jt,1234,46 ,1 ,4 
32070 ,장bp,1234,39 ,1 ,8 
32071 ,임ig,1234,11 ,1 ,1 
32072 ,조uk,1234,8 ,1 ,4 
32073 ,정sv,1234,64 ,1 ,8 
32074 ,장zs,1234,32 ,1 ,6 
32075 ,임mr,1234,17 ,0 ,4 
32076 ,윤wq,1234,57 ,0 ,1 
32077 ,조bt,1234,38 ,0 ,8 
32078 ,최me,1234,46 ,1 ,0 
32079 ,임yb,1234,42 ,0 ,5 
32080 ,강fv,1234,15 ,0 ,6 
32081 ,박ta,1234,25 ,1 ,1 
32082 ,이oy,1234,1 ,1 ,1 
32083 ,윤hp,1234,60 ,1 ,4 
32084 ,강yt,1234,48 ,1 ,7 
32085 ,최lo,1234,43 ,1 ,4 
32086 ,이wf,1234,34 ,0 ,1 
32087 ,장mb,1234,37 ,1 ,3 
32088 ,조rq,1234,6 ,1 ,0 
32089 ,정jt,1234,35 ,0 ,0 
32090 ,박qf,1234,59 ,0 ,6 
32091 ,강st,1234,6 ,0 ,4 
32092 ,박br,1234,30 ,1 ,2 
32093 ,정eo,1234,57 ,1 ,6 
32094 ,장si,1234,40 ,1 ,6 
32095 ,장ib,1234,30 ,1 ,7 
32096 ,박rt,1234,2 ,1 ,4 
32097 ,윤cz,1234,34 ,1 ,8 
32098 ,장oc,1234,24 ,0 ,2 
32099 ,강ll,1234,56 ,1 ,2 
32100 ,윤uj,1234,49 ,0 ,0 
32101 ,박uk,1234,39 ,1 ,0 
32102 ,조mk,1234,69 ,0 ,4 
32103 ,최nf,1234,56 ,1 ,1 
32104 ,김zr,1234,27 ,1 ,3 
32105 ,김dx,1234,55 ,1 ,1 
32106 ,이vs,1234,63 ,1 ,3 
32107 ,정bk,1234,64 ,1 ,4 
32108 ,장wl,1234,69 ,1 ,7 
32109 ,임nf,1234,44 ,1 ,0 
32110 ,이sf,1234,1 ,1 ,4 
32111 ,이lz,1234,60 ,1 ,7 
32112 ,박zh,1234,65 ,0 ,2 
32113 ,이kf,1234,45 ,1 ,0 
32114 ,조pf,1234,50 ,0 ,3 
32115 ,조yl,1234,12 ,0 ,5 
32116 ,조vr,1234,45 ,1 ,2 
32117 ,조gu,1234,15 ,0 ,4 
32118 ,최ss,1234,11 ,0 ,6 
32119 ,강yq,1234,15 ,1 ,1 
32120 ,박iy,1234,13 ,1 ,7 
32121 ,최li,1234,15 ,0 ,8 
32122 ,장iw,1234,4 ,0 ,2 
32123 ,김pv,1234,8 ,0 ,5 
32124 ,박dn,1234,33 ,0 ,2 
32125 ,조ln,1234,32 ,0 ,7 
32126 ,김bt,1234,14 ,0 ,0 
32127 ,강jc,1234,53 ,0 ,3 
32128 ,김jo,1234,65 ,0 ,7 
32129 ,조zu,1234,40 ,0 ,4 
32130 ,이xh,1234,30 ,0 ,4 
32131 ,김op,1234,45 ,0 ,3 
32132 ,강on,1234,27 ,1 ,1 
32133 ,임tr,1234,2 ,0 ,4 
32134 ,조su,1234,16 ,1 ,0 
32135 ,이jx,1234,34 ,0 ,3 
32136 ,임bk,1234,42 ,0 ,3 
32137 ,최hr,1234,16 ,1 ,1 
32138 ,조cs,1234,4 ,0 ,3 
32139 ,윤bi,1234,15 ,1 ,2 
32140 ,이zu,1234,64 ,1 ,4 
32141 ,이wk,1234,45 ,1 ,7 
32142 ,장xg,1234,57 ,0 ,2 
32143 ,강sy,1234,61 ,0 ,7 
32144 ,김kb,1234,28 ,1 ,4 
32145 ,박ci,1234,54 ,1 ,1 
32146 ,이vk,1234,32 ,0 ,5 
32147 ,박dg,1234,56 ,0 ,1 
32148 ,임nx,1234,23 ,0 ,1 
32149 ,임rk,1234,25 ,1 ,0 
32150 ,최tw,1234,42 ,1 ,4 
32151 ,장ym,1234,60 ,1 ,6 
32152 ,조eg,1234,45 ,1 ,8 
32153 ,장lf,1234,21 ,1 ,6 
32154 ,정ly,1234,54 ,1 ,1 
32155 ,강jw,1234,58 ,0 ,7 
32156 ,김wt,1234,40 ,0 ,2 
32157 ,최iv,1234,64 ,1 ,0 
32158 ,임ke,1234,56 ,1 ,4 
32159 ,최on,1234,34 ,1 ,7 
32160 ,정kl,1234,38 ,0 ,3 
32161 ,조in,1234,61 ,1 ,1 
32162 ,김nb,1234,42 ,0 ,6 
32163 ,강vq,1234,10 ,1 ,5 
32164 ,윤xm,1234,32 ,0 ,4 
32165 ,박te,1234,27 ,1 ,0 
32166 ,임ne,1234,3 ,0 ,5 
32167 ,장vh,1234,26 ,1 ,7 
32168 ,임zs,1234,23 ,1 ,6 
32169 ,강fy,1234,13 ,1 ,1 
32170 ,이vp,1234,41 ,0 ,4 
32171 ,김it,1234,5 ,1 ,4 
32172 ,윤hz,1234,34 ,0 ,1 
32173 ,장nl,1234,60 ,1 ,8 
32174 ,윤en,1234,9 ,1 ,4 
32175 ,윤wi,1234,22 ,1 ,8 
32176 ,임jg,1234,58 ,1 ,1 
32177 ,김kd,1234,17 ,1 ,2 
32178 ,임qi,1234,30 ,0 ,0 
32179 ,임wv,1234,57 ,0 ,4 
32180 ,최ge,1234,58 ,1 ,2 
32181 ,최vz,1234,3 ,0 ,5 
32182 ,최kc,1234,31 ,0 ,6 
32183 ,이he,1234,55 ,0 ,8 
32184 ,장ky,1234,65 ,1 ,3 
32185 ,장js,1234,57 ,0 ,6 
32186 ,강nl,1234,39 ,0 ,5 
32187 ,김ew,1234,23 ,1 ,2 
32188 ,최qg,1234,43 ,0 ,2 
32189 ,임tf,1234,48 ,1 ,1 
32190 ,정of,1234,33 ,0 ,6 
32191 ,강um,1234,1 ,1 ,7 
32192 ,김gg,1234,14 ,0 ,6 
32193 ,김dw,1234,13 ,1 ,4 
32194 ,박bf,1234,67 ,0 ,1 
32195 ,박gw,1234,57 ,0 ,7 
32196 ,박ac,1234,69 ,0 ,5 
32197 ,최wp,1234,68 ,1 ,6 
32198 ,정uv,1234,50 ,0 ,8 
32199 ,조iw,1234,7 ,0 ,3 
32200 ,최ep,1234,42 ,0 ,7 
32201 ,이hy,1234,28 ,1 ,6 
32202 ,임lf,1234,59 ,0 ,4 
32203 ,조ue,1234,31 ,1 ,2 
32204 ,최gk,1234,20 ,0 ,7 
32205 ,정ao,1234,63 ,1 ,5 
32206 ,강cu,1234,58 ,1 ,5 
32207 ,윤ps,1234,6 ,0 ,8 
32208 ,최ft,1234,59 ,0 ,6 
32209 ,최qj,1234,20 ,0 ,4 
32210 ,강ww,1234,53 ,0 ,7 
32211 ,임gi,1234,66 ,1 ,7 
32212 ,장lw,1234,29 ,0 ,2 
32213 ,박ag,1234,38 ,0 ,2 
32214 ,강kl,1234,69 ,0 ,5 
32215 ,이lw,1234,19 ,1 ,6 
32216 ,강md,1234,62 ,0 ,4 
32217 ,정vv,1234,7 ,1 ,7 
32218 ,강qd,1234,61 ,1 ,3 
32219 ,강xu,1234,65 ,1 ,8 
32220 ,강ss,1234,48 ,1 ,0 
32221 ,정cy,1234,15 ,1 ,7 
32222 ,강dj,1234,40 ,1 ,0 
32223 ,임ki,1234,53 ,1 ,6 
32224 ,김xd,1234,20 ,0 ,2 
32225 ,박uc,1234,10 ,0 ,6 
32226 ,정uq,1234,7 ,0 ,4 
32227 ,조vt,1234,38 ,0 ,7 
32228 ,조zj,1234,53 ,0 ,7 
32229 ,최jk,1234,36 ,1 ,1 
32230 ,이ys,1234,24 ,1 ,2 
32231 ,조og,1234,61 ,0 ,0 
32232 ,조nv,1234,44 ,0 ,2 
32233 ,이pa,1234,28 ,0 ,4 
32234 ,최yt,1234,34 ,1 ,1 
32235 ,박mm,1234,42 ,0 ,5 
32236 ,윤pb,1234,59 ,1 ,6 
32237 ,임ya,1234,58 ,0 ,0 
32238 ,김ix,1234,67 ,0 ,0 
32239 ,김el,1234,68 ,1 ,2 
32240 ,이tv,1234,27 ,1 ,4 
32241 ,임nn,1234,29 ,0 ,4 
32242 ,임ka,1234,7 ,1 ,4 
32243 ,장pc,1234,66 ,1 ,7 
32244 ,김yv,1234,11 ,0 ,0 
32245 ,정ld,1234,40 ,0 ,4 
32246 ,최ji,1234,27 ,1 ,8 
32247 ,김ap,1234,55 ,1 ,3 
32248 ,김ed,1234,16 ,0 ,0 
32249 ,장di,1234,60 ,1 ,0 
32250 ,최ro,1234,52 ,1 ,5 
32251 ,임lv,1234,68 ,1 ,1 
32252 ,윤aj,1234,2 ,0 ,8 
32253 ,조sd,1234,37 ,0 ,7 
32254 ,박we,1234,29 ,0 ,8 
32255 ,강ea,1234,55 ,0 ,6 
32256 ,임qm,1234,17 ,0 ,6 
32257 ,최gu,1234,28 ,1 ,2 
32258 ,강ze,1234,3 ,1 ,2 
32259 ,박xg,1234,53 ,1 ,4 
32260 ,강sh,1234,57 ,1 ,0 
32261 ,윤lv,1234,5 ,1 ,4 
32262 ,조uc,1234,3 ,0 ,6 
32263 ,김nn,1234,57 ,0 ,5 
32264 ,최jl,1234,27 ,0 ,5 
32265 ,김id,1234,53 ,0 ,6 
32266 ,김wr,1234,63 ,0 ,1 
32267 ,임jh,1234,32 ,1 ,6 
32268 ,윤fm,1234,19 ,0 ,1 
32269 ,정bc,1234,60 ,1 ,1 
32270 ,김wi,1234,69 ,1 ,8 
32271 ,김ll,1234,61 ,0 ,8 
32272 ,최vs,1234,51 ,1 ,0 
32273 ,임jf,1234,11 ,1 ,8 
32274 ,조nm,1234,17 ,1 ,0 
32275 ,박cc,1234,43 ,1 ,6 
32276 ,이dz,1234,43 ,1 ,1 
32277 ,박ug,1234,60 ,1 ,7 
32278 ,윤gb,1234,60 ,0 ,7 
32279 ,조bx,1234,2 ,1 ,7 
32280 ,윤zs,1234,47 ,0 ,5 
32281 ,조dr,1234,30 ,0 ,1 
32282 ,이xu,1234,12 ,0 ,5 
32283 ,이zi,1234,3 ,0 ,6 
32284 ,최ak,1234,26 ,0 ,0 
32285 ,장hd,1234,67 ,1 ,2 
32286 ,김jt,1234,3 ,0 ,4 
32287 ,최wa,1234,37 ,1 ,8 
32288 ,김bl,1234,35 ,1 ,2 
32289 ,이wa,1234,7 ,1 ,3 
32290 ,박iq,1234,28 ,0 ,4 
32291 ,정gi,1234,8 ,0 ,8 
32292 ,박ji,1234,36 ,1 ,0 
32293 ,장ps,1234,23 ,0 ,3 
32294 ,이ok,1234,55 ,0 ,3 
32295 ,이fg,1234,36 ,0 ,2 
32296 ,장it,1234,53 ,1 ,5 
32297 ,강vd,1234,41 ,0 ,2 
32298 ,강gi,1234,63 ,1 ,5 
32299 ,최bu,1234,59 ,0 ,0 
32300 ,장zj,1234,54 ,0 ,1 
32301 ,최hl,1234,37 ,1 ,0 
32302 ,최ya,1234,42 ,0 ,8 
32303 ,장wh,1234,69 ,1 ,5 
32304 ,김ff,1234,24 ,0 ,3 
32305 ,이cd,1234,52 ,0 ,3 
32306 ,조gp,1234,21 ,1 ,5 
32307 ,최fo,1234,43 ,0 ,3 
32308 ,김uu,1234,60 ,1 ,0 
32309 ,윤pb,1234,12 ,0 ,6 
32310 ,장en,1234,27 ,1 ,3 
32311 ,장sh,1234,48 ,0 ,6 
32312 ,최tn,1234,29 ,1 ,8 
32313 ,조pp,1234,1 ,0 ,5 
32314 ,최bt,1234,22 ,1 ,8 
32315 ,장zv,1234,4 ,0 ,5 
32316 ,강gm,1234,16 ,1 ,2 
32317 ,임tf,1234,34 ,1 ,1 
32318 ,정ks,1234,1 ,0 ,3 
32319 ,강oz,1234,57 ,0 ,4 
32320 ,이bt,1234,59 ,0 ,6 
32321 ,조ro,1234,16 ,1 ,6 
32322 ,김uv,1234,17 ,0 ,2 
32323 ,최ut,1234,22 ,0 ,2 
32324 ,김qq,1234,38 ,1 ,3 
32325 ,조md,1234,43 ,0 ,0 
32326 ,윤tp,1234,43 ,1 ,7 
32327 ,김ch,1234,48 ,1 ,7 
32328 ,장ml,1234,61 ,1 ,8 
32329 ,박hg,1234,67 ,1 ,4 
32330 ,김lh,1234,30 ,0 ,5 
32331 ,조df,1234,42 ,1 ,6 
32332 ,박pz,1234,26 ,1 ,6 
32333 ,조vm,1234,45 ,0 ,1 
32334 ,강em,1234,46 ,0 ,8 
32335 ,윤nx,1234,16 ,0 ,5 
32336 ,장bc,1234,42 ,0 ,6 
32337 ,장zx,1234,33 ,0 ,2 
32338 ,박xa,1234,52 ,0 ,8 
32339 ,윤lg,1234,62 ,0 ,7 
32340 ,김tv,1234,20 ,1 ,5 
32341 ,윤nr,1234,48 ,1 ,1 
32342 ,이ln,1234,10 ,1 ,6 
32343 ,강mz,1234,59 ,0 ,2 
32344 ,조hr,1234,56 ,0 ,3 
32345 ,조yr,1234,9 ,1 ,0 
32346 ,최ol,1234,1 ,0 ,3 
32347 ,조rv,1234,60 ,1 ,0 
32348 ,장gw,1234,14 ,1 ,8 
32349 ,이jq,1234,5 ,1 ,2 
32350 ,윤od,1234,63 ,1 ,7 
32351 ,김zi,1234,20 ,0 ,7 
32352 ,이oe,1234,25 ,0 ,6 
32353 ,임fk,1234,54 ,1 ,2 
32354 ,윤sc,1234,56 ,0 ,5 
32355 ,정cc,1234,68 ,1 ,6 
32356 ,최mn,1234,8 ,1 ,2 
32357 ,김vl,1234,57 ,1 ,5 
32358 ,정ak,1234,39 ,1 ,7 
32359 ,장sj,1234,27 ,0 ,6 
32360 ,장oq,1234,3 ,0 ,2 
32361 ,강xb,1234,29 ,0 ,8 
32362 ,이ob,1234,62 ,0 ,2 
32363 ,이be,1234,57 ,1 ,8 
32364 ,장bb,1234,57 ,1 ,8 
32365 ,최yc,1234,54 ,0 ,0 
32366 ,김ch,1234,29 ,0 ,8 
32367 ,임or,1234,1 ,1 ,6 
32368 ,정fg,1234,51 ,1 ,7 
32369 ,윤td,1234,57 ,0 ,6 
32370 ,조bv,1234,17 ,0 ,0 
32371 ,조cz,1234,57 ,0 ,7 
32372 ,윤jv,1234,30 ,0 ,8 
32373 ,박sv,1234,66 ,0 ,3 
32374 ,조il,1234,13 ,1 ,7 
32375 ,윤ig,1234,68 ,1 ,7 
32376 ,임ls,1234,62 ,0 ,4 
32377 ,이pc,1234,33 ,1 ,0 
32378 ,정zu,1234,67 ,0 ,1 
32379 ,김lq,1234,69 ,0 ,8 
32380 ,최mm,1234,22 ,0 ,3 
32381 ,장jf,1234,53 ,0 ,3 
32382 ,강ud,1234,25 ,1 ,5 
32383 ,이lo,1234,53 ,1 ,7 
32384 ,최pl,1234,57 ,0 ,6 
32385 ,이ux,1234,14 ,0 ,6 
32386 ,조ll,1234,21 ,1 ,6 
32387 ,조it,1234,67 ,1 ,4 
32388 ,강ww,1234,11 ,0 ,8 
32389 ,강kj,1234,29 ,0 ,0 
32390 ,강wp,1234,69 ,0 ,2 
32391 ,조xm,1234,33 ,0 ,8 
32392 ,김ad,1234,52 ,0 ,7 
32393 ,임lq,1234,18 ,1 ,6 
32394 ,조ud,1234,34 ,0 ,8 
32395 ,정dk,1234,15 ,1 ,5 
32396 ,강yt,1234,63 ,0 ,8 
32397 ,조zc,1234,6 ,0 ,8 
32398 ,임no,1234,37 ,0 ,8 
32399 ,장fg,1234,11 ,1 ,7 
32400 ,박ps,1234,27 ,1 ,2 
32401 ,조oe,1234,30 ,1 ,4 
32402 ,윤eg,1234,3 ,1 ,4 
32403 ,장id,1234,60 ,0 ,8 
32404 ,조bs,1234,53 ,0 ,7 
32405 ,이nu,1234,19 ,1 ,3 
32406 ,강nz,1234,64 ,0 ,3 
32407 ,박ju,1234,27 ,1 ,1 
32408 ,조om,1234,57 ,1 ,5 
32409 ,정qp,1234,49 ,0 ,6 
32410 ,최ma,1234,24 ,0 ,0 
32411 ,최ja,1234,5 ,1 ,8 
32412 ,김vk,1234,28 ,1 ,5 
32413 ,강rp,1234,23 ,0 ,4 
32414 ,이df,1234,59 ,0 ,4 
32415 ,임ae,1234,38 ,1 ,4 
32416 ,윤hq,1234,46 ,1 ,4 
32417 ,정kp,1234,1 ,0 ,6 
32418 ,장db,1234,27 ,1 ,7 
32419 ,장xb,1234,61 ,0 ,5 
32420 ,임rl,1234,8 ,1 ,4 
32421 ,박ij,1234,23 ,1 ,0 
32422 ,김fz,1234,60 ,0 ,3 
32423 ,조az,1234,45 ,0 ,8 
32424 ,장ch,1234,22 ,1 ,8 
32425 ,장qy,1234,60 ,1 ,2 
32426 ,임lz,1234,35 ,0 ,2 
32427 ,박pu,1234,35 ,0 ,4 
32428 ,임ri,1234,34 ,1 ,7 
32429 ,정mk,1234,58 ,0 ,2 
32430 ,윤vj,1234,12 ,1 ,6 
32431 ,김dc,1234,63 ,0 ,7 
32432 ,이xv,1234,29 ,1 ,8 
32433 ,임ci,1234,37 ,1 ,7 
32434 ,윤ws,1234,1 ,0 ,4 
32435 ,박sd,1234,37 ,1 ,7 
32436 ,정po,1234,24 ,1 ,8 
32437 ,임kp,1234,30 ,0 ,7 
32438 ,최vv,1234,3 ,0 ,5 
32439 ,장kp,1234,26 ,1 ,5 
32440 ,최pz,1234,45 ,0 ,3 
32441 ,조zx,1234,13 ,1 ,0 
32442 ,강at,1234,64 ,1 ,2 
32443 ,김ld,1234,18 ,1 ,7 
32444 ,이ik,1234,29 ,0 ,3 
32445 ,장sc,1234,30 ,1 ,0 
32446 ,김lg,1234,35 ,1 ,4 
32447 ,강nx,1234,57 ,1 ,3 
32448 ,최yx,1234,26 ,1 ,5 
32449 ,김to,1234,54 ,0 ,0 
32450 ,조yk,1234,42 ,1 ,1 
32451 ,장yh,1234,63 ,1 ,7 
32452 ,김mf,1234,53 ,1 ,8 
32453 ,김ve,1234,36 ,0 ,2 
32454 ,박kd,1234,50 ,1 ,1 
32455 ,윤xi,1234,37 ,1 ,8 
32456 ,박sr,1234,2 ,0 ,0 
32457 ,박tk,1234,15 ,0 ,8 
32458 ,조oa,1234,30 ,1 ,7 
32459 ,조lm,1234,10 ,1 ,6 
32460 ,윤pf,1234,37 ,0 ,8 
32461 ,강fy,1234,1 ,0 ,7 
32462 ,박ut,1234,43 ,0 ,0 
32463 ,정de,1234,2 ,1 ,6 
32464 ,최hq,1234,19 ,0 ,8 
32465 ,강dm,1234,2 ,1 ,6 
32466 ,임xy,1234,8 ,0 ,1 
32467 ,이ku,1234,6 ,0 ,6 
32468 ,최bo,1234,9 ,0 ,2 
32469 ,장wy,1234,26 ,1 ,4 
32470 ,조mj,1234,11 ,0 ,2 
32471 ,조as,1234,65 ,1 ,7 
32472 ,장ny,1234,68 ,0 ,2 
32473 ,정yc,1234,12 ,1 ,2 
32474 ,장au,1234,48 ,1 ,0 
32475 ,이js,1234,40 ,0 ,1 
32476 ,최zi,1234,69 ,0 ,0 
32477 ,강uj,1234,52 ,1 ,5 
32478 ,윤pu,1234,51 ,0 ,4 
32479 ,윤et,1234,66 ,1 ,2 
32480 ,이ak,1234,13 ,0 ,2 
32481 ,정hx,1234,5 ,1 ,4 
32482 ,정up,1234,29 ,1 ,3 
32483 ,강th,1234,41 ,0 ,5 
32484 ,임is,1234,69 ,0 ,0 
32485 ,김do,1234,16 ,1 ,4 
32486 ,윤mv,1234,69 ,0 ,6 
32487 ,장wf,1234,47 ,0 ,8 
32488 ,김dk,1234,53 ,0 ,0 
32489 ,최kl,1234,23 ,0 ,2 
32490 ,장eg,1234,17 ,0 ,8 
32491 ,장am,1234,31 ,0 ,7 
32492 ,조iz,1234,19 ,0 ,6 
32493 ,박xz,1234,21 ,1 ,8 
32494 ,박aa,1234,5 ,1 ,7 
32495 ,정eg,1234,69 ,1 ,7 
32496 ,장oc,1234,23 ,1 ,6 
32497 ,박gs,1234,67 ,1 ,5 
32498 ,임qj,1234,6 ,1 ,6 
32499 ,김mr,1234,37 ,0 ,2 
32500 ,장uj,1234,63 ,1 ,4 
32501 ,강hv,1234,37 ,1 ,0 
32502 ,이vx,1234,4 ,1 ,5 
32503 ,강hm,1234,13 ,1 ,3 
32504 ,강va,1234,41 ,0 ,1 
32505 ,최mm,1234,29 ,1 ,1 
32506 ,임zr,1234,54 ,0 ,1 
32507 ,조fa,1234,16 ,1 ,8 
32508 ,박yq,1234,35 ,1 ,6 
32509 ,강ut,1234,50 ,0 ,3 
32510 ,최wb,1234,63 ,0 ,7 
32511 ,이oy,1234,19 ,0 ,1 
32512 ,장bt,1234,67 ,1 ,5 
32513 ,윤sy,1234,14 ,0 ,8 
32514 ,최qa,1234,53 ,1 ,8 
32515 ,윤vk,1234,26 ,0 ,1 
32516 ,임um,1234,66 ,0 ,6 
32517 ,강ba,1234,40 ,1 ,0 
32518 ,강xf,1234,38 ,1 ,4 
32519 ,강lq,1234,14 ,1 ,3 
32520 ,김wx,1234,59 ,1 ,6 
32521 ,정hy,1234,65 ,1 ,3 
32522 ,임wj,1234,34 ,1 ,8 
32523 ,조gy,1234,29 ,1 ,7 
32524 ,이yv,1234,66 ,1 ,4 
32525 ,이dc,1234,66 ,1 ,8 
32526 ,강jk,1234,10 ,1 ,0 
32527 ,김ii,1234,54 ,0 ,6 
32528 ,박eg,1234,68 ,0 ,1 
32529 ,윤gp,1234,59 ,1 ,0 
32530 ,윤ah,1234,54 ,0 ,2 
32531 ,장ib,1234,59 ,0 ,1 
32532 ,조mq,1234,30 ,1 ,5 
32533 ,박ib,1234,13 ,1 ,7 
32534 ,최lz,1234,28 ,1 ,0 
32535 ,강mh,1234,67 ,1 ,2 
32536 ,정iy,1234,63 ,1 ,0 
32537 ,최et,1234,53 ,1 ,3 
32538 ,김gb,1234,16 ,1 ,5 
32539 ,윤om,1234,69 ,0 ,7 
32540 ,김me,1234,44 ,1 ,7 
32541 ,윤ve,1234,3 ,0 ,2 
32542 ,최qi,1234,41 ,0 ,8 
32543 ,강hc,1234,67 ,1 ,6 
32544 ,장rd,1234,38 ,0 ,7 
32545 ,윤pj,1234,28 ,0 ,6 
32546 ,윤qn,1234,29 ,0 ,2 
32547 ,정av,1234,55 ,0 ,3 
32548 ,정kt,1234,67 ,1 ,0 
32549 ,임hb,1234,39 ,0 ,6 
32550 ,장fw,1234,24 ,0 ,3 
32551 ,임sz,1234,7 ,1 ,7 
32552 ,강ml,1234,43 ,1 ,5 
32553 ,최am,1234,2 ,0 ,3 
32554 ,조pp,1234,40 ,1 ,7 
32555 ,강hm,1234,22 ,0 ,5 
32556 ,김ed,1234,62 ,0 ,4 
32557 ,정ww,1234,32 ,0 ,5 
32558 ,윤ks,1234,36 ,1 ,4 
32559 ,임ze,1234,56 ,1 ,4 
32560 ,김ut,1234,1 ,0 ,8 
32561 ,장eb,1234,4 ,0 ,0 
32562 ,윤vg,1234,28 ,1 ,1 
32563 ,정oi,1234,29 ,0 ,8 
32564 ,최tn,1234,53 ,0 ,1 
32565 ,최jt,1234,52 ,0 ,1 
32566 ,정ga,1234,28 ,1 ,3 
32567 ,박wk,1234,61 ,1 ,5 
32568 ,강ap,1234,51 ,0 ,4 
32569 ,정ca,1234,6 ,1 ,8 
32570 ,김yq,1234,3 ,0 ,5 
32571 ,윤uv,1234,43 ,1 ,2 
32572 ,박gi,1234,44 ,0 ,6 
32573 ,임pm,1234,2 ,0 ,6 
32574 ,조ic,1234,14 ,1 ,0 
32575 ,장hb,1234,36 ,0 ,3 
32576 ,조ah,1234,45 ,0 ,7 
32577 ,강mz,1234,18 ,1 ,5 
32578 ,김xi,1234,40 ,1 ,5 
32579 ,김ie,1234,61 ,0 ,3 
32580 ,조jw,1234,51 ,0 ,5 
32581 ,정au,1234,47 ,0 ,7 
32582 ,박bm,1234,68 ,0 ,7 
32583 ,박ma,1234,12 ,0 ,1 
32584 ,김sd,1234,57 ,1 ,3 
32585 ,장sv,1234,10 ,1 ,4 
32586 ,이yf,1234,57 ,1 ,2 
32587 ,김if,1234,55 ,1 ,7 
32588 ,이hg,1234,51 ,1 ,2 
32589 ,이js,1234,27 ,0 ,6 
32590 ,임im,1234,37 ,1 ,5 
32591 ,정xb,1234,32 ,0 ,5 
32592 ,최cx,1234,66 ,0 ,1 
32593 ,장sy,1234,29 ,1 ,2 
32594 ,이jg,1234,46 ,0 ,7 
32595 ,이sl,1234,44 ,0 ,7 
32596 ,최ke,1234,47 ,1 ,3 
32597 ,장az,1234,69 ,0 ,6 
32598 ,김pv,1234,16 ,1 ,7 
32599 ,장rg,1234,5 ,0 ,1 
32600 ,박je,1234,19 ,0 ,1 
32601 ,조zc,1234,10 ,0 ,2 
32602 ,임xz,1234,33 ,1 ,8 
32603 ,박we,1234,9 ,1 ,1 
32604 ,김nw,1234,56 ,1 ,1 
32605 ,강ea,1234,30 ,1 ,7 
32606 ,이vz,1234,48 ,0 ,8 
32607 ,최rz,1234,15 ,1 ,1 
32608 ,박px,1234,10 ,0 ,3 
32609 ,김mh,1234,8 ,0 ,5 
32610 ,강et,1234,6 ,0 ,2 
32611 ,최tb,1234,58 ,0 ,7 
32612 ,최yi,1234,31 ,0 ,5 
32613 ,임aj,1234,46 ,0 ,0 
32614 ,강fp,1234,69 ,1 ,2 
32615 ,장hw,1234,16 ,1 ,8 
32616 ,이kd,1234,23 ,1 ,0 
32617 ,조uv,1234,60 ,0 ,5 
32618 ,최bk,1234,43 ,1 ,8 
32619 ,정ko,1234,38 ,1 ,0 
32620 ,최hx,1234,30 ,0 ,4 
32621 ,이qj,1234,38 ,0 ,5 
32622 ,김ys,1234,54 ,0 ,5 
32623 ,임sm,1234,55 ,1 ,3 
32624 ,임ja,1234,64 ,1 ,2 
32625 ,최te,1234,12 ,0 ,0 
